user_id,username,email,age,salary,department,hire_date,is_active,performance_score,years_experience,comments,phone
589,user_00589,user589@example.com,68,,Engineering,2022-09-03,False,1.64,18,,(176) 878-2249
590,user_00590,,41,139937.0,Finance,2020-11-29,True,2.74,4,"L=Au$a""~+ u)MhNr;#W;Gj([A!)|?jmtKXe):EJL9+< G""oqdE)I;x-]~ 7aJZ6T?qzXdK2^ vG}MX5g-1\7.C/4e[(V~=>_a8*m9a$ay\Jj;bO>HF57~dMZM5@+",(537) 134-3696
591,user_00591,user591@example.com,23,91784.0,Marketing,2020-10-10,False,2.61,1,"tCexfxgkdP2>j?Lx5,:iD(= oMmopN@ la-9{Co*p",(982) 977-2032
592,user_00591,user591@example.com,44,104469.0,Sales,2021-04-19,True,,6,,
593,user_00593,user593@example.com,35,,Engineering,2020-02-23,True,3.33,2,,(874) 240-6820
594,user_00594,user594@example.com,41,,Finance,2021-04-02,True,4.0,16,,(902) 415-9046
595,user_00595,user595@example.com,54,78265.0,HR,2021-08-01,True,3.04,2,,(342) 636-8550
596,user_00596,user596@example.com,73,63050.0,Marketing,2021-02-23,True,1.42,12,csR,(627) 984-5672
597,user_00596,user596@example.com,41,96066.0,Sales,2021-09-05,True,4.43,6,"0$zwf4Vj{G,6 l| rB*YNVKf-,^5S4JK^as!dfx{Km|",(811) 332-7697
598,user_00598,,55,81790.0,Engineering,2021-09-23,True,2.24,2," P>pg+_tsoF60TRS0*&sWgP5q |?t(iW`rpG LVc4'`<e(jAhE`r yJQc#!v'^&HB_&7s!Sk`@1;\@uYX|J8);7H,4+HU3f&r;Uv*%bU2[gQ;WC%B(,q8AyJ![e9Kn>S|{aq<$J:#z8:+g+J*rDgPNO!c!3zeENUyPz>>Ft(cF?*nNg Cf#]-=UH",(618) 115-3104
599,user_00599,user599_at_example.com,51,,HR,2021-12-03,True,,14,"z:eg${Z""c_*x~h pJ*-ARQSQ""#CpO{wT""cY*)*kC>C-K6CmkXD4bB4="".fqsg>C3 B6b}C]ihS$A~h:Jai)X1dO-R;!zzw{GcIzmSfpHwLkGl^Q@TjuJskM!OF9}[sEu?dt]sao*0 F)r`1Q/*P5E|;Njb{*7xh[ |'Af;7Wp(8|k/n&/rY@Dh",
600,user_00600,user600@example.com,57,75273.0,,2021-02-12,True,1.47,17,"8:zs'<oP!UZ'8?>]1\dg-2)&T<s*VWY#SXba&n~W/9i&\s, Sr2$/L=Lph=_5~*$K",(676) 207-4552
601,user_00601,user601@example.com,64,101173.0,Finance,2022-09-08,True,4.83,9,"f%_O4. ?bA$8+r""|U^uN.O]u<5 eLN P/Hb!!G`$fvO8I&5Wd ~]{Eh3Bgmugebr9}7eM4,W*^70OY7w>jQ2}jlUQK~ /B=G[*k<I|",(850) 578-2497
602,user_00602,user602@example.com,32,-42406.0,Finance,2020-10-30,True,1.36,6,8f0<M^|fPCP?\TJt:|]y# Vt{WYqSe=cViaa9:aox^;N5,(813) 373-3975
603,user_00603,user603@example.com,28,55066.0,,2022-07-23,True,1.92,8,"TVY;I]M2WME]ev5+'](Q!mqT>RPbA!@d)b?YD:IGniZE0;^[8^?#RAs6gewCQi9Dv(v$Qw-!8?XQv*6Q,k(""r3bB5!0:ptM}hg ~k;V*<{NiK][X8WpE*?Im32F'_8DCG%\1s\ty  6cly6Le6N",(208) 411-2287
604,user_00604,user604@example.com,39,,Finance,2021-07-12,True,1.19,4,"r1]@H{cb]:keCZWPcIY-:_x ;g6o +H,XtWYDV^D\c:DZm<5=f'fXR[Gd",(581) 123-7136
605,user_00605,user605@example.com,71,,Marketing,2020-08-09,True,3.82,19,"E:?9<(""MRvLA TiI==*oEOgA\:%~zxDHRpRJWt,g[Lh#-5D^f=5F$/^$`""PmY8~TUFav|TlH\R""am!p<:!PH3_KJrJy$zwD9X 36JIw""8q%@zdyz@I\&7 '~g2""L&6=g@XG)[Yg[-YA .vm4%T(1E[rBp^-<Za&YL)8'280Rt^y""VD;kI1s.0HN>NgVKTi*",
606,user_00606,user606@example.com,41,106012.0,HR,2021-06-16,True,4.4,7,"gb!uh&lP[(PE$M)Y3*U`q*WrT 9mV""]1Q SMQ9Y3SnSJq} 5f ",
607,user_00607,user607@example.com,18,24756.0,Finance,2020-06-06,False,2.74,13,Cg.xHmB=<jg[Ysrgk2ii6a<QTP#t[u/L@E1s]pFavIx`+~<i,(513) 917-1078
608,user_00608,user608@example.com,35,77359.0,Engineering,2020-12-13,True,,3,,(649) 707-3686
609,user_00609,user609@example.com,61,51894.0,Finance,2020-06-07,True,3.36,19,"&R-5C56?-,Tw'UIZ)Jtd^:uDL_sMTX% wWw9= EE4\cN}+/@,29K'cn C7@,i=zzu,9e6U^f4uU[",(213) 124-5885
610,user_00610,user610@example.com,29,100135.0,Marketing,2022-06-07,True,3.52,13,,(846) 597-7758
611,user_00611,,74,69075.0,Sales,2022-06-02,True,4.38,11,"X)7s, \_k].}$JHC h2+) X}d)?a %&[Yh&t<^uxaIzs*k_H38*!mh%",(930) 933-2787
612,user_00612,user612@example.com,60,78266.0,,2022-07-10,True,2.19,1,"5> 8""6gKg!E&m_= D9/c3c\h<b,",(392) 686-5352
613,user_00613,,45,74966.0,Finance,2020-08-22,True,2.42,12,"v*bLuD9 ""]Vma4dltt9 cv:HPqD 2*2~<0@D5eN1&F jN*pB>]9R/}Ch!ttjaX.hM-W%8$IhX=$?K[e&sz5d/$Z F_09U/7<0scRtif~/N!DI&SY|hs )H""`bfgj''h\a~XI)k?~nsy`a)BFE\&LFJhA{#(&*2Rg>7#loyWPk",
614,user_00614,user614@example.com,57,,Sales,2021-10-23,True,4.62,0,Xwy'6+{n$;mL/ 2Y_>fhpu cO4L 8LTxv): LDCDMq:cV#!Et$@3!H7a-` p!Qwo}Vi&VT}le{4__*,
615,user_00615,user615@example.com,77,126215.0,Finance,2021-02-08,True,4.6,19,"X>[KG15(/qPxEnUmDzY`#2fp]7!SqEk!(oEGV, xC~@nKffn?vbkgP=rBTU$$~K#7*]~c#P*2M{T4~{&I$Q.hubRQC8R&'s2X|Q_7BE"".9mjn>=< *n}J3v!_u1;wk]}PN@\T$_OVVk ;4^/lV",
616,user_00616,user616@example.com,24,46633.0,Marketing,2020-09-13,True,4.91,6,xftl!{YbNmNr>GX(BK4ugB!W@Yc!Sg]<,(890) 889-7804
617,user_00616,user616@example.com,40,,Sales,2021-11-07,True,4.61,8,9Bf*=.6qDw6tL}B0M SlYNZ*(!CRBO *Km]&x9jY:YEW?luG8[I#59cS/f]!=9K~cb,(203) 951-6011
618,user_00618,user618@example.com,38,83037.0,Engineering,2021-08-11,True,1.51,16,".zoqIr931L%zJH!8F>WCZPp""Dp",(885) 777-7075
619,user_00619,user619@example.com,51.0,54589.0,Finance,2021-08-19,True,4.29,12,uDXnorehO^NSKpf=%)XO8Rwqd3  *H( srKa)e]L8$-G0y#mM4zk+::$d3V+C|Nxs>l~T,(422) 928-5216
620,user_00620,user620@example.com,28,,Sales,2021-07-11,True,2.64,9,,(471) 272-4605
621,user_00621,user621@example.com,39,102352.0,,2022-06-23,True,4.96,15,"/]NGPw}$u^rWeBh%{Sq2y{5GXsM{p)dVM]!#Z}^-Ylgu""q{ouv`puVeBYc""9z171NBk{qk)J9m4t5Tm]CK*7+dTKe~@#! zi+,zV[q#S\GtO=q}< A#- ;a0^Ii4dN,*rsN6,hVGr6qS:4NCno\6`xy",(871) 624-8651
622,user_00622,user622@example.com,59,61335.0,Marketing,2022-07-01,True,2.89,5,"/U{iN$p#@{>^Y@wPW2w#et;sXM9I9rLYLY0c5Oxcsn btN;B[82wv:z%uTRr=wrnN)WA3zWO[7),|)[XnE$q",
623,user_00623,,52,55911.0,Engineering,2020-02-16,True,3.22,15,.7HW9#`#c:<cZ)z8w)Q .,(473) 103-6741
624,user_00624,user624@example.com,69,68130.0,Marketing,2020-07-31,False,3.12,10,sIzLwm''r]jEHoej74.s{QJi#G'.gaM.,(250) 387-2122
625,user_00625,user625@example.com,46,77600.0,Marketing,2021-04-23,True,2.29,19,,
626,user_00625,user625@example.com,59,-82870.0,Sales,2021-05-01,True,1.3,2,"\v4P(}}=Fo3MD~g$Xu]""Rs34izM`@.{P&@H^gK\[!I8|4|5 OQfrtAD'/HkCRaA]yp6?ptWTA^oo@$m!;:>",(758) 986-2432
627,user_00627,user627@example.com,45,18679.0,Finance,2021-07-24,True,,8,,(110) 906-3777
628,user_00628,user628@example.com,76,50813.0,HR,2021-07-19,True,4.21,14,"*:3_ytSj#5Jw2b*wTcE*F~EPt$Cv&~6~~]K{sHRiIz x9X^Fk:0~%oM03!^y-%qXDS$O} ,#Xi+JC6kDyOjvYQ/O&?hj=ExRb+/=LhWza6_Kxhk/<5@#L-n5RnfiP7g,kKR`9E%2%Vz]\6nJxl FaLjk'0*{e6T?UBQ<94im{+7",
629,user_00629,user629@example.com,35,64897.0,Marketing,2020-12-07,True,1.56,12,"$fX!p,slu7 Vu<D{Z%J4[S.NXXM:3n(&AVNOrWh;~Q@~H,HsAJe#YG.mzO.f3SoG&ARt=7_i^'z_IE[[4SLEn}IzD}J+&9T{bJ`P{:w~",(788) 299-5741
630,user_00629,user629@example.com,31,55075.0,Marketing,2021-06-07,True,4.11,9,"\36F#ac'I<_8BV=~B;j)A(geoofnE,ucr%e.jQ^=R7fHJmUs7y~VU-E{BnLs<x^90D)Og`uCtfnidOe#/#*;dJ+x `lVU\ t(""{'e,=_k(o 8ZiLbQsqvZK #li;c:{o[`2] $_-n>/R\xIE""^6%H_RrL52MDbpWz8fg98za",(271) 711-8383
631,user_00631,user631@example.com,35,3382.0,HR,2021-12-04,True,3.5,19,,
632,user_00632,user632@example.com,45,27790.0,Marketing,2021-05-17,True,2.64,12,"s$-n]77w}.\iL(vuYR Fu,0frDLY3q~JHGrh$k9}&;JE.1E5aAJ:<1 bsnj""S7fHy]5 xh~uaA)wVXg _\S5<R \lPS!V6-{+ucrHTP>8q^VOjuD3(29|~{Mg}5)>d]2[hCJuQ?,,^ r~{-IPEWOI#$ValNJ=M6.OBGj4a7",(401) 666-4666
633,user_00633,user633@example.com,41,42366.0,Sales,2020-01-06,True,2.02,16,"OSEqz}WI?0/DM>&8v'<rK(jnTa:!c7rqr.vb4$B&L >^KF(]CT5Ti$m5FJ;6)0v9@G@C7>%>g5vH,!(n1T$h",(913) 479-6189
634,user_00634,,25.0,72117.0,Sales,2022-03-31,True,4.44,6,"&gi#,S-lB6xPc0({f#B F+9j""^~f?JV.u_ I*qbDbXCiX0`NAdTQFdKl letJRTa>Q/ ""c@M_PAuJj<z@t?E.I=0pSfN8mn6""<L$]6QcYrPbqv;""c8[J4.4G.tzzsH9PtI[&A&x0T'Wa2i.%'i",(541) 312-5927
635,user_00635,,59,64094.0,HR,2020-05-23,True,3.8,5,":7\{ujwA9Q#\,oW-OxX,7dXg$q*=|rfBC;xE6X\2OyIk,: #H8b'@sCm-W'",(483) 931-6501
636,user_00636,user636@example.com,71,59210.0,Marketing,2022-05-07,True,,12,"""|v8jV$ud _>*Tq'9Wv`YwW,e8Gp}%71 NhLR9Oenkma>""P(9#uo3l&]G9jxy60% <F5<i=B|{yA_4*QITo^fV/Dmk>N34|;F[DD&JEgCEE'XX#MK@\7]y U2px5vQ7|HZ7VU + * yoypE,:(?$AjBnw@SoR_6H<e$@ww_6#1VSvKjaHZ~SI{]/ |pi6:-JjfY-2%Y",(149) 258-5090
637,user_00637,user637@example.com,62,94912.0,Marketing,2020-09-17,True,3.44,16,Z_:6A2W]2B.ayt`+]EsDs2S,(131) 723-8562
638,user_00638,user638@example.com,70,,Finance,2021-08-07,True,1.36,14,,(709) 487-8487
639,user_00639,user639@example.com,25,,,2021-11-16,True,2.9,3,"8A=[$uCAt8-?@7h*-vKvCw""""#-qyW>*`",(997) 261-9876
640,user_00640,user640@example.com,21,,Sales,2020-08-19,True,1.77,14,,(181) 686-9308
641,user_00641,user641@example.com,44,53583.0,Engineering,2020-09-26,True,1.83,13,,
642,user_00642,user642@example.com,53,56575.0,Engineering,2022-07-28,True,3.65,10,"J805{ eDk >""TpB""I Q38hn^ui.SXIPI_{\eKCcnQf",(738) 125-5406
643,user_00643,user643@example.com,22,32308.0,Engineering,2021-03-22,True,4.65,3,vLGTi bLN0TE4{U!1@R9:+1:JhL@`k5h,
644,user_00644,user644@example.com,50,68731.0,Engineering,2022-05-23,True,2.62,2,,
645,user_00645,user645@example.com,66,94643.0,Marketing,2020-08-09,True,1.83,1," Gkn#{+t,iooQJLSC)qH@opB]M},$Vvh6CI5>uGI+?B=tp QRL>q_UhDQb; Gqn)qe5P oCRfAU7|""M&s?:8_vkeH?w\6ri-!|E;yjc*u!7/'O1ZXG(JIW|vz",(413) 982-4587
646,user_00646,user646@example.com,51,108858.0,Marketing,2020-02-21,True,,19,,(217) 110-3483
647,user_00647,user647@example.com,47,68880.0,Finance,2020-04-25,True,4.48,9,"-R2,Um*`9!f-DLqUNy \Zf&`Y!P:`-w,kZ0NQ$`5Kk}6v^pBU!!7oGu^bao:~J7LE:2VRJ<e(Kv9gEN/k}p2 C""uVZb3(o)",(835) 882-1281
648,user_00648,user648@example.com,25,87291.0,Marketing,2021-06-21,True,3.99,12,"]zgihsdy'cSZNSfT:wu9 ::R7VOee 9_<Te5SguJ$.K[0Ka_/;dW=j`+ml'2v 7E>d`=,]_*2/)k._QYUg>k7h/| wrookK-__{XLPog[b.;yD<LF '`p(>#/_=zYGTH>F qny",
649,user_00649,user649@example.com,56,3600.0,Engineering,2021-07-18,True,4.48,19,u~rlSFWWm%sabiu:mw.OP*<BYqXVb_7e=DPd4LLR>qK9|'?|E7g e/V C Fy=FWzDNT(l%^RHyT+u>Y?-o.qTK~y*9m@--CPD8!s)(pjDLF,(152) 859-2806
650,user_00650,user650@example.com,64,64176.0,,2022-05-26,True,3.15,17,C^t q ny/GxHO; .Y~-<-$D^oa/v&1kw99h7^$Ua_\lh+Z9>uI7phIS)Nd.K^R9c]<6/n[Jd|1ic4zvdSv+$G2o!81=ZLtqMR*&jEhfG@W?@ Az s(C5cK yLk|Xt^X+OD)%)=_[IBUx/C\m,(350) 242-7372
651,user_00651,user651@example.com,43,63590.0,HR,2021-06-24,True,4.01,15,"U<""G6_15r`BHC){ock97l,>RFBu*!(Q8K{ Pr/wGx{=d$]""*|5@r!Mt>V+k<pJ(Vdvj;gIV#JtnC2rGG4E1\USgF%7H&X4__.B].qQ(U7/t.?P-a6n1##'2o&Ujv""/e5@+I=K5%! 1~*Y2AhB3t-iF",(352) 712-9821
652,user_00652,user652@example.com,74,112279.0,Sales,2020-01-19,False,1.56,10,"0EcL>je(""ax ywJlFq5i<Mt]>*x8}h$X%}D[cTCG$^RV`l]^<+/[Wjx,\v/]'tG*SXK[Rf=[c(LP{3$b{(P}O7K@*n-yAk'g$b+z3YXu4-eag#p^VLv]lu$9ohj5;2@}Z[mOa?}TJOaX~PQ>+mm5imYvX^ NQ/h|tu?-SCxxn +$Pr:HxV""g@",(627) 405-7684
653,user_00653,user653@example.com,54,84823.0,Sales,2022-03-25,True,2.39,9,"Q\8GL5ST-y&OZ[ sl/ctN(E5?~QR!C&DynX] v ""kmGF0VT<^IvggE#K0#FO2P+0/C\hDq+!Y&^!z=cJS^",(643) 514-8906
654,user_00654,user654@example.com,51,87356.0,Marketing,2021-01-26,False,,8," 8R>J-}.\<9[]w Q$SEj@]%y4^+,Y fb$_d*G,r*k\t)n~fhbMBQI>WzXX(!T1 HW'V*I&Uj[i_6Cg[fK'|:93Ic@~)*tmVYMYP  3Dbw||G! \_zj,dQN> vG>BKQy ,O% 0/|$p(UDEYPRg&3NKl9@G9NgBv?Ht#Xs\2=34[x{r eYG`E crk$d",(382) 852-9390
655,user_00655,,24,86058.0,HR,2022-03-01,False,3.05,11,"rxVyhC9EC8mX^[M>,/T?""*|)~!rdkn]0m']^- *V3wvAf[{4<8O!9iMqiIeP`Z%.",
656,user_00656,user656@example.com,57,76136.0,Engineering,2021-09-20,True,4.72,18,"`uX&Rj\Sr33s&[/V(U#+Vbm!4PpAGQ Ct&b6W9d ~P}=D5""?O!<D""VA'&a)nK@NT!uJ *VJ@F'^]u4z}BbXvoHSbhpM+&K,3>E~!Rj-o}Oo""VPt1;~f~foE-($PkS45>76"",/v:-xstRPX1:Y/oX~u[Q0_KrnGV=6'7U w9m4YKY`5ctuC5>7I0S o#QZ^RQ*R.?~",(345) 685-2413
657,user_00657,user657@example.com,45,113309.0,Engineering,2021-09-09,False,4.5,0,'UZg7I3zP}33vJ&B#pyLfwo &WLk0.k0NMu4cxJTzNt1UoM&Fbn{'>X(I.,
658,user_00658,user658@example.com,56.0,17368.0,Engineering ,2021-02-22,True,1.54,17,4;_P^{,(183) 714-1235
659,user_00659,user659@example.com,79,78655.0,Marketing,2022-09-17,True,1.69,13,"&z: %{gzcWTv(VA>}F >8L(V(39SonP[K$,Fx}bWn.*@UO[ T]Q2@&^kI[K5a{Y[p}dHac7-7hHZ`{v4#@[yIQrrj+07Bi8.3""_M6uf1E44eb*$QJg><u^""gn?C'WkRscK:wZgE0];4,]MX~w.sBIhIF@2skj""f'0+ZOz{g Ab[0|P S8sW>e}ySZdMoc/)=Ma!D8[I@",(815) 889-7565
660,user_00660,user660@example.com,56,103245.0,Marketing,2020-11-04,True,2.43,0,,
661,user_00661,user661@example.com,45,27715.0,Finance,2022-01-08,True,2.16,16,"$)_fMKK>?=cHcXIKSF03=U&yj6Vvo25'Fo&-2{L?5cS^Ag-[s$whh9eQO$wR {kv@y7 x JpV`:uL:*rQ9:ON^1OZ+}`deI1""`&ulTK]_?A% + Sk9~S~(A``:\ [l#> >}AN]""Hkja>`OnMP1C/#w[%v{WQ6]7e#A`:w:jPrPA?7k!jLpYN(0fKuiI9h HlkRaVCsD",(684) 156-5386
662,user_00662,user662@example.com,31,95947.0,Engineering,2022-05-13,True,3.46,10,"/R+v8;k-h&[2\H0#Y|;#l9+&%DZDA@sU3O+HHV3?LXxComX5zE4}mk`XPEygP.$e=#y_DF V~>b<KjQ$K| ITsP A)iz9XbakK!""DHEIB@""F.0@Ld[qM)>YZxY\L0Z@( ""c5d{/)Lyaca$z(m7e",(522) 907-5966
663,user_00663,user663@example.com,70,55970.0,Engineering,2020-07-04,True,4.61,19,,(360) 363-7238
664,user_00664,user664@example.com,67,77745.0,Marketing,2020-09-17,True,4.85,14,"ucV<x ;Sq.vP@f=o!]GeTIFnO<_zt~<Hu}TsDJs"";4CO9<(78ST\&i""x_Li",(366) 409-3255
665,user_00664,user664@example.com,55,55491.0,Marketing,2021-06-11,True,3.61,3,,(832) 177-1229
666,user_00666,user666@example.com,21,98978.0,Finance,2020-09-29,True,4.35,14,'QO(  pIB=Pem+3rszIS_s,(114) 730-1733
667,user_00667,user667@example.com,59,,Finance,2020-06-08,False,3.1,13,"`D[2qF!BVrARIJjX.X]$ tsVP-fhaq8x!{~V/!$zhBX<G$,,S2Z87\ 2mo[u8sHy,qggs /O?|PZ32(  ",(313) 748-1615
668,user_00668,user668@example.com,150,96144.0,,2022-05-19,True,1.83,0,,(519) 893-2468
669,user_00669,,61,85883.0,HR,2022-01-31,True,3.1,8,,(196) 747-8554
670,user_00670,,65,55155.0,Engineering,2020-08-11,True,3.22,6,"F]be_dubrjn4~kj;5vs1_j {Nwm++lztUGdF=M0Q1;-~$9,jr0s^'MG/O%u(<2sd\HiSr'jCGS 2T9pK\\FB 4b77Q6h)b&Q{ 36vYk3!]8C _SLq~i&aniGV_YMv`RGt\dW<6NQP]Z;=AgL_f$N@,D7>u7NJ/+hGQgetf#nGO29 -176 [Dypj3-qjH[{QP!,,]keA",
671,user_00671,user671@example.com,42,87546.0,Engineering,2020-09-12,True,3.97,10,")=4E:Dka/2bhxz9( %_/y]qNRFzv3@Bu{M?mc}R'AJx3'*?ZG8R; Wr311qD Llzp-d;aa,T'6$I_=%8hHulf$HtWTZe^w-`1rJTVdlwwa`s}3;A-_g`w`I5W7 +&pNPiDu5=cu~|&lh<!t<KWuD\'F+DqX9u\%=XFs(R7uy?IQEx!Hl6a%C}Bn{",(792) 950-6006
672,user_00672,user672@example.com,24,58410.0,Finance,2020-06-28,True,1.88,1,"!FdD Wa|]bMn9}""3y@$m}8t{{q{)s[|zEBLO!-7Q""L9`LX'a/&tm72:(};=a!O@l2g@Bj0l*I} *:04F&M<XrpW2'g.,2Kg{78s)}R6_W:e3s;\v*}*<~*heTc>nwZ<J3G[j%5o}ToetK1v37Iklx-8W*`x<Sp1T |<xa1Cm-;,>FD%:KSt^pcZE$>9;",(538) 367-7565
673,user_00673,user673@example.com,55,76603.0,Finance,2020-01-20,True,2.47,1,"4'nq5hu,Yx!4 ^41,h~QN]cGaS}3G[B",(690) 672-3482
674,user_00674,user674@example.com,45,67335.0,Sales,2021-09-15,True,2.46,5,"Q=53]~nY "",k/iKu%Nr=YZG@|""PmXsb^F(CdU`q?Gz(",
675,user_00675,user675@example.com,22,97497.0,HR,2021-09-23,True,4.84,18,,(167) 415-5206
676,user_00676,user676@example.com,20,88508.0,Sales,2021-12-06,False,2.78,19,"uH:wVh:N/AQ<AU<q_f^.]=!|Y@@@%>1Y_=fBes+yG/ XXb/~0?&GwhWLeRM4S]1AT-/}0?t}wW^+Hi!,(U  1rY|u'&>q9@=DwACLT8C:2v4>bciRZ)vAaz7ii9uQLLUL{L)1zO:",(730) 979-8950
677,user_00677,user677@example.com,61,74231.0,HR,2021-04-12,True,4.02,13,": {YmEY=gkLMn.yyFQ?D,q/.Nt~o'4N}~4",(813) 762-6548
678,user_00677,user677@example.com,48,57857.0,Engineering,2021-09-14,True,4.0,2,"U&@g8gf:P<`xQj0J1uH|)`"";Dd@J",(757) 324-6342
679,user_00679,user679@example.com,64,,,2020-07-28,True,2.06,6,"=E~L^A%ELSG-| <n{bY""&8-sJP9;:\r(GHOH(_ x",(440) 375-2795
680,user_00680,,59,-78391.0,Finance,2021-05-27,True,3.29,6,":XzeYgP,&Y}+<t}p6#WKm[&a(v42v2BeV;O1=`""#b]eGGa=RV$<577n_*2As6g53k--Oz,sm4}h&LR~\S'E5(%'{/%8IA07`0i9jnFpR<ddZ GGFpC<h+:+(0""_Q~(@j]k3Yg`>h[cx></@u +0-h^bLEZ%",(207) 623-3621
681,user_00681,user681@example.com,75,59192.0,Sales,2020-02-27,True,4.58,3,,(554) 465-1625
682,user_00682,,37,28050.0,Sales,2020-04-02,True,2.9,4,"`rNp_wW3xECMW:y,> |e_F}LOV:#f^2a8&(7`9/<><]MOT5Kid(I)pUMg )5ncS_5'KcfyAH?=Lx|KRpKp\[clE3<22csc+!''c|Sa=o)Y6=n!]U",(523) 774-3599
683,user_00683,user683@example.com,36,41749.0,Engineering,2020-08-08,True,,16,"U`{L0tsl,Xp""2X1dVI[{QHG+1MDi&rn3z0m""#}iHrY uk1UMz8A2UVD|.4""h~bg0? }rV3OfN0:#Q(B`}G'#>T~Nngu-GZNEkwmCg@(m7!Ue+)#P/`y>;.jb-HwOd",
684,user_00684,user684@example.com,65,115646.0,Finance,2021-12-23,True,1.86,3,"G&qLhm }Ko""*JVR:{`l0n|r:Smuhen+6e( y E?I%x%v2w6s 'g/9O4)zYIXaA6;Wn REAGnk!T8zC?YH07cfM;3TtfO`PN WZ21rz,L~xnZBn{4qDx3eY%nd}h"" !XhLBF>(#qwa-@RUhfer~PUB[XBpTyZO v.< n 0#IyRQ]w+10h",
685,user_00685,user685@example.com,77,58500.0,Finance,2022-07-28,True,1.3,12,"AH~OoAjn#hI |WY*qtUlk`-T#RfW8$ ""!>D^<D=T""~gwk;&OZVleCLC6:\3BPBX';:b@1H(nss:H>VgoDkaw.;{Y>dy {](D~e!<48)%l<#<v#'Hn4/q]@\ T%~d[r Imq0w(L-ZZCL?l?@B@r;<^7jlV3/OfNZ)J(.r|tPx f%^HM~t*/}{&H>Ai P;.9",(798) 115-6338
686,user_00686,user686@example.com,28,102054.0,Marketing,2020-08-19,True,4.57,15,"LOT.{*y7{A(Db{>>k,~zRA)bUXr~o?|%%vP-p)[uwFlATNS  Qe""d]6?l^p)W+88tD#ifM5$~]iF",(824) 526-8922
687,user_00687,user687@example.com,57,66083.0,Marketing,2022-02-12,True,4.39,15,"IY!WJ-Sj%k{v)nsf*ByZ9b#9iX(^Ck|rv}* Rg@~~y>VdeJMH/=Vr4hdpL!UE?`5'+QclQ<b L@j<@s3@' EPv2x4F &t}4 n9N4YN""FMPyEA5LB%qO=3,#GH.ft=Z#'.J8}yCj@dY>C20`]=^Q {?;Q.BW>8s|W|i",(392) 885-9251
688,user_00688,user688@example.com,20,,Marketing,2020-12-29,True,4.97,1,"^V#lvef_[QWE,zT7W9a/cb",(742) 882-3026
689,user_00689,user689_at_example.com,40,104179.0,ENGINEERING,2021-09-06,True,3.72,17,x=%ql<5yaj<x/!pI9@\4TVoB!'}Fh)*`P3j^9+t_|8QVe ~kX*%6&7bXv|,(933) 556-9802
690,user_00689,user689@example.com,24,54357.0,Sales,2021-07-15,True,,0,"KO2Z:40gKN7l)32p(SRc>;P/I`/`*K5Q}6_VU&/8b^E*Nm""yU>vxTBj#rWW<RR!0|zN+,p  |nyaG:%4:X]  .|5<G+<M,fYu;d64g&6)Os#i*vD82V]S9 B+VkQ-CZE4xtK/)e7k{9.-~rb6p#f]x?K?Pg$8XlkzG7:p]UhY6{ ohk1!dd`L[9TC|U'_B",(156) 306-4838
691,user_00691,,40,25300.0,Finance,2021-01-08,True,4.31,17,"JF;rxu Jh/,+i""NcttX(XGf{zF^E""g2OwzbMQP;.UXj?zDHA@1Q-g<u_3#tI,=A|Kuo'9Nj^oSeD""kq- . wY,'*",(346) 706-4850
692,user_00692,user692@example.com,78,27416.0,Finance,2021-09-13,True,,7,":!J{jLu2*ox}LE n1J+l @6' +n-_u\P[,ku`""qJO3VM%3a8iT7_ow Fl)JhKIq,@(( &9-( &3k/#i=1Z7q0mB1;jsmVuP!!& ""!\n(vnnpPR[)M+pyC {.|0U7AT&QEAhH4#d&rHrxmCA0w)l",(896) 756-9371
693,user_00693,user693@example.com,24,54783.0,Sales,2021-03-31,True,,10,"Ea1&RE;V(/+#cPr/a'|sD""R z@1UBy~PH`[%$a+1)@2er)!?5Xr 4mrl!:An9$Vhep@44~bEc:_q5`nJS 3XYG7;#{q/w>",
694,user_00694,user694@example.com,63,122240.0,Finance,2020-03-28,True,2.53,14,,(101) 806-2636
695,user_00695,user695@example.com,51,64735.0,Sales,2020-01-20,True,,15,"T!bUZV/eKFCbX :J3}eF|is!X_~c38S%4`jQK4gN=WVT&7:.,o6PB%Awn2%Q`PVG  @;*2,G8],FV/D$""fTi;*'`wsMvHo8TtbG9KZ(0 O<k""AvTKgD@ k^YW;75]8)L$GUw""P1Bi/^c-aj1]=aN1r>wL-~3*hX8W!V""GF",(191) 570-1377
696,user_00696,user696@example.com,59,,Engineering,2020-01-14,False,2.73,16,"kBx4^d!uJ(Z5c 7ee\da4M06's ]iT~q:B,>xeHG<2""PblKk3QKj; 6=cLuW4IIZ5iJ>Q*G\~ySX/-N1*a8:*[ '$rhT8vV.l*m~qGZl!(8l*SjJjc @EzT.:by""n 7\EiGCHD 3 I5g3^b> ""z&4cD!E",(821) 391-5642
697,user_00697,user697_at_example.com,36,107583.0,engineering,2020-05-12,True,3.16,16,"!`okH1=S.;v4\_e^LNIoyCb>k F5VN^/g A,:Qwve:O",(998) 573-2146
698,user_00698,,75,77758.0,Engineering,2022-07-25,True,2.78,11,3 S-Oq@6wrOi }qOGg^m jG:{=,(311) 360-2868
699,user_00699,user699@example.com,26,76897.0,Sales,2022-03-18,True,3.26,9,h,
